,func,ncalls,ccalls,tottime,cumtime,callers
44,<method 'choice' of 'numpy.random.mtrand.RandomState' objects>,3964,0,0.17616790000000002,0.092225,"[_lsprof.profiler_subentry(code=<code object prod at 0x0000011A2432E500, file ""<__array_function__ internals>"", line 2>, callcount=3964, reccallcount=0, totaltime=0.0839429, inlinetime=0.0058717000000000005)]"
42,<built-in method builtins.len>,1098771,0,0.0905635,0.0905635,
39,<method 'extend' of 'list' objects>,1052646,0,0.0877672,0.0877672,
24,"<code object Inverts_pawns at 0x0000011A264D6500, file ""c:\Users\iTreek\Documents\Formation\Othello\engine_file.py"", line 44>",47338,0,0.1349649,0.0836881,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=47338, reccallcount=0, totaltime=0.0062821000000000005, inlinetime=0.0062821000000000005), _lsprof.profiler_subentry(code=<code object retournement at 0x0000011A24BA2BE0, file ""c:\Users\iTreek\Documents\Formation\Othello\pawn_file.py"", line 11>, callcount=73097, reccallcount=0, totaltime=0.044994700000000006, inlinetime=0.0322404)]"
36,<method 'reduce' of 'numpy.ufunc' objects>,7928,0,0.07958430000000001,0.07958430000000001,
2,"<code object place_pawn at 0x0000011A224EBF50, file ""c:\Users\iTreek\Documents\Formation\Othello\board_file.py"", line 14>",23678,0,0.10240880000000001,0.0740252,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x0000011A24BA2500, file ""c:\Users\iTreek\Documents\Formation\Othello\pawn_file.py"", line 8>, callcount=23678, reccallcount=0, totaltime=0.007894100000000001, inlinetime=0.007894100000000001), _lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x0000011A24BA2F50, file ""c:\Users\iTreek\Documents\Formation\Othello\utils.py"", line 9>, callcount=23678, reccallcount=0, totaltime=0.0176597, inlinetime=0.0176597), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=23678, reccallcount=0, totaltime=0.0028298000000000004, inlinetime=0.0028298000000000004)]"
17,"<code object Convert_str_coord at 0x0000011A24BA2F50, file ""c:\Users\iTreek\Documents\Formation\Othello\utils.py"", line 9>",47338,0,0.0694492,0.0694492,
47,<built-in method pygame.display.flip>,243,0,0.058171400000000005,0.058171400000000005,
38,<method 'append' of 'list' objects>,445964,0,0.0520807,0.0520807,
3,"<code object remove_pawn at 0x0000011A224EF710, file ""c:\Users\iTreek\Documents\Formation\Othello\board_file.py"", line 21>",23660,0,0.0997344,0.047944900000000006,"[_lsprof.profiler_subentry(code=<code object Convert_str_coord at 0x0000011A24BA2F50, file ""c:\Users\iTreek\Documents\Formation\Othello\utils.py"", line 9>, callcount=23660, reccallcount=0, totaltime=0.0517895, inlinetime=0.0517895)]"
