,Id_joueur,Strategy,Depth,Max_Score,History
82,1,Exploration,5,3.0,"[0, 3.0, 3.0, 5.0, 7.0, 5.0, 5.0, 7.0, 7.0, 7.0, 3.0, 1.0, 1.0, 7.0, 11.0, 11.0, 15.0, 13.0, 17.0, 13.0, 11.0, 9.0, 9.0, 1.0, 1.0, 7.0, 13.0, 7.0, 9.0, 7.0, 3.0]"
83,2,Dumb,1,4.0,"[0, -0.0, -0.0, -2.0, -2.0, -2.0, -0.0, -4.0, -4.0, 2.0, 2.0, 2.0, 2.0, -4.0, -6.0, -6.0, -8.0, -10.0, -10.0, -6.0, -6.0, -4.0, 2.0, 6.0, 2.0, -4.0, -4.0, -2.0, -0.0, 4.0, 4.0]"
84,1,Exploration,5,7.0,"[0, 3.0, 3.0, 3.0, 5.0, 5.0, 7.0, 9.0, 9.0, 11.0, 9.0, 5.0, 5.0, 9.0, 7.0, 9.0, 15.0, 15.0, 15.0, 11.0, 7.0, 7.0, 7.0, 3.0, 3.0, 3.0, 1.0, -9.0, -3.0, -9.0, 7.0]"
85,2,Dumb,1,2.0,"[0, -0.0, -0.0, -0.0, -2.0, -2.0, -4.0, -6.0, -6.0, -6.0, -2.0, -2.0, -2.0, -2.0, -4.0, -6.0, -12.0, -12.0, -8.0, -4.0, -4.0, -4.0, 2.0, 2.0, -0.0, 6.0, 18.0, 14.0, 14.0, 20.0, 2.0]"
86,1,Exploration,5,7.0,"[0, 3.0, 3.0, 3.0, 5.0, 7.0, 11.0, 3.0, 7.0, 7.0, 5.0, 9.0, 9.0, 5.0, 3.0, 7.0, 5.0, 3.0, -1.0, 5.0, 7.0, 1.0, -3.0, -13.0, -15.0, -13.0, -17.0, -19.0, -23.0, -19.0, 7.0]"
87,2,Dumb,1,24.0,"[0, -0.0, -0.0, 2.0, -2.0, -4.0, -0.0, 2.0, -2.0, -2.0, -2.0, -6.0, -0.0, -0.0, -0.0, 2.0, -0.0, 4.0, 6.0, -2.0, 2.0, 6.0, 16.0, 18.0, 20.0, 20.0, 30.0, 26.0, 26.0, 24.0]"
88,1,Exploration,5,13.0,"[0, 3.0, 3.0, 3.0, 3.0, 7.0, 5.0, 5.0, 3.0, 1.0, -3.0, -5.0, -5.0, -7.0, -3.0, -3.0, -3.0, 7.0, 5.0, 5.0, 3.0, 1.0, -5.0, -5.0, -3.0, -7.0, -3.0, -5.0, -3.0, 1.0, 13.0]"
89,2,Dumb,1,4.0,"[0, -0.0, 2.0, -0.0, -0.0, -2.0, -2.0, 2.0, 2.0, 6.0, 8.0, 8.0, 10.0, 12.0, 8.0, 6.0, 6.0, 2.0, 2.0, -0.0, 2.0, 10.0, 12.0, 8.0, 10.0, 16.0, 8.0, 8.0, 6.0, 6.0, 4.0]"
90,1,Exploration,5,-29.0,"[0, 3.0, 3.0, 5.0, 5.0, 9.0, 5.0, 5.0, 9.0, 7.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, -3.0, -1.0, -1.0, 3.0, 3.0, 3.0, 1.0, 7.0, 11.0, -7.0, -13.0, -21.0, -29.0]"
91,2,Dumb,1,32.0,"[0, -0.0, -0.0, -2.0, -0.0, -2.0, -2.0, -2.0, -4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0, -0.0, 2.0, 6.0, 6.0, 4.0, 4.0, 2.0, -0.0, 2.0, 4.0, -0.0, 12.0, 16.0, 24.0, 32.0]"
92,1,Exploration,5,19.0,"[0, 3.0, 3.0, 3.0, 5.0, 7.0, 11.0, 15.0, 15.0, 17.0, 15.0, 15.0, 15.0, 7.0, 5.0, 7.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 13.0, 13.0, 23.0, 23.0, 15.0, 17.0, 13.0, 17.0, 19.0]"
93,2,Dumb,1,-4.0,"[0, -0.0, -0.0, -0.0, -2.0, -4.0, -6.0, -10.0, -12.0, -12.0, -12.0, -10.0, -4.0, -2.0, -2.0, -0.0, -0.0, -0.0, 2.0, 2.0, -0.0, -2.0, -8.0, -10.0, -16.0, -10.0, -12.0, -8.0, -6.0, -6.0, -4.0]"
94,1,Exploration,5,35.0,"[0, 3.0, 3.0, 3.0, 7.0, 5.0, 1.0, 1.0, -1.0, -3.0, -3.0, -3.0, 11.0, 15.0, 15.0, 19.0, 19.0, 25.0, 21.0, 21.0, 29.0, 33.0, 33.0, 29.0, 29.0, 29.0, 31.0, 33.0, 29.0, 23.0, 35.0]"
95,2,Dumb,1,-26.0,"[0, -0.0, 2.0, -0.0, -2.0, 2.0, 2.0, 4.0, 6.0, 6.0, 6.0, 6.0, -8.0, -12.0, -12.0, -12.0, -16.0, -16.0, -18.0, -18.0, -26.0, -30.0, -22.0, -24.0, -20.0, -24.0, -28.0, -24.0, -14.0, -20.0, -26.0]"
96,1,Exploration,5,3.0,"[0, 3.0, 3.0, 3.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -5.0, -7.0, -3.0, 1.0, 3.0, 3.0, 1.0, 1.0, -1.0, -1.0, -3.0, -7.0, -7.0, -5.0, -5.0, 9.0, 19.0, 17.0, 5.0, 3.0]"
97,2,Dumb,1,16.0,"[0, -0.0, -0.0, 2.0, 2.0, 4.0, 6.0, 6.0, 2.0, 2.0, 8.0, 10.0, 10.0, 8.0, 2.0, 4.0, 2.0, 10.0, 4.0, 10.0, 10.0, 10.0, 12.0, 10.0, 10.0, 10.0, -6.0, -14.0, -0.0, 2.0, 16.0]"
98,1,Exploration,5,-5.0,"[0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 7.0, 9.0, 9.0, 11.0, 11.0, 15.0, 13.0, 17.0, 13.0, 11.0, 11.0, 11.0, 17.0, 13.0, 13.0, 7.0, 1.0, -1.0, -5.0, -9.0, -7.0, -5.0]"
99,2,Dumb,1,26.0,"[0, -0.0, -0.0, -2.0, -0.0, 2.0, 2.0, -2.0, -0.0, -2.0, -6.0, -6.0, -4.0, -8.0, -10.0, -10.0, -10.0, -8.0, -6.0, -8.0, -8.0, -10.0, -8.0, -4.0, 2.0, 4.0, 8.0, 14.0, 14.0, 14.0, 26.0]"
