,Id_joueur,Strategy,Depth,Max_Score,History
18,1,Exploration,3,-9.0,"[0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 1.0, -3.0, -5.0, -7.0, -21.0, -21.0, -21.0, -21.0, -23.0, -23.0, -27.0, -21.0, -19.0, -19.0, -15.0, -13.0, -9.0]"
19,2,Dumb,1,22.0,"[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, 2.0, 2.0, 2.0, 2.0, -0.0, 4.0, 6.0, 8.0, 12.0, 24.0, 24.0, 26.0, 24.0, 26.0, 28.0, 32.0, 30.0, 24.0, 22.0, 22.0, 26.0, 22.0]"
20,1,Exploration,3,9.0,"[0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, -5.0, -5.0, -7.0, -7.0, -7.0, -3.0, -1.0, -1.0, 1.0, 5.0, 13.0, 15.0, 9.0, 9.0, 9.0]"
21,2,Dumb,1,-6.0,"[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, -0.0, -0.0, -0.0, -2.0, 2.0, -0.0, 8.0, 8.0, 10.0, 10.0, 10.0, 10.0, 6.0, 4.0, 4.0, 2.0, -2.0, -6.0, -4.0, -2.0, -6.0]"
22,1,Exploration,3,-29.0,"[0, 3.0, 5.0, 3.0, 3.0, 1.0, 3.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, -3.0, -7.0, -9.0, -9.0, -13.0, -15.0, -15.0, -19.0, -19.0, -19.0, -19.0, -19.0, -25.0, -25.0, -29.0, -29.0]"
23,2,Dumb,1,38.0,"[0, -0.0, -0.0, -0.0, 2.0, 2.0, -0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0, 10.0, 12.0, 12.0, 16.0, 18.0, 18.0, 24.0, 22.0, 22.0, 26.0, 22.0, 28.0, 30.0, 36.0, 38.0, 38.0]"
24,1,Exploration,3,-5.0,"[0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -3.0, -3.0, -3.0, -5.0, -11.0, -13.0, -11.0, -13.0, -15.0, -13.0, -13.0, -13.0, -19.0, -23.0, -21.0, -19.0, -17.0, -7.0, -7.0, -5.0]"
25,2,Dumb,1,12.0,"[0, -0.0, -0.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 8.0, 8.0, 14.0, 16.0, 16.0, 16.0, 18.0, 18.0, 16.0, 16.0, 22.0, 26.0, 30.0, 24.0, 22.0, 20.0, 10.0, 12.0, 12.0]"
26,1,Exploration,3,-1.0,"[0, 3.0, 3.0, 1.0, 1.0, 1.0, -3.0, -1.0, -1.0, -1.0, -1.0, -1.0, -3.0, -3.0, -5.0, -1.0, -1.0, -3.0, 3.0, 1.0, 1.0, 1.0, -3.0, -5.0, -7.0, -11.0, -15.0, -17.0, -17.0, -21.0, -1.0]"
27,2,Dumb,1,4.0,"[0, -0.0, 2.0, 2.0, 2.0, 6.0, 6.0, 4.0, 4.0, 6.0, 4.0, 6.0, 8.0, 8.0, 8.0, 4.0, 6.0, 6.0, 2.0, 2.0, 2.0, 6.0, 8.0, 10.0, 14.0, 22.0, 22.0, 20.0, 24.0, 30.0, 4.0]"
28,1,Exploration,3,13.0,"[0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, -7.0, -11.0, -11.0, -13.0, -13.0, -15.0, -15.0, -13.0, -13.0, -11.0, -11.0, -9.0, -7.0, -3.0, -1.0, -1.0, -3.0, -3.0, -5.0, 3.0, 7.0, 13.0]"
29,2,Dumb,1,-2.0,"[0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, 6.0, 10.0, 14.0, 14.0, 16.0, 16.0, 18.0, 18.0, 18.0, 16.0, 16.0, 14.0, 14.0, 12.0, 10.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, -0.0, -2.0]"
30,1,Exploration,3,-7.0,"[0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, -3.0, -3.0, -3.0, -1.0, -1.0, -5.0, -9.0, -11.0, -9.0, -9.0, -9.0, -13.0, -15.0, -15.0, -15.0, -15.0, -17.0, -13.0, -13.0, -13.0, -9.0, -7.0]"
31,2,Dumb,1,18.0,"[0, -0.0, -0.0, -0.0, 2.0, 2.0, 2.0, 6.0, 6.0, 8.0, 6.0, 4.0, 8.0, 12.0, 14.0, 14.0, 12.0, 12.0, 16.0, 18.0, 18.0, 18.0, 20.0, 20.0, 20.0, 16.0, 18.0, 18.0, 12.0, 18.0]"
32,1,Exploration,3,-19.0,"[0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 3.0, 1.0, 1.0, -7.0, -7.0, -5.0, -5.0, -7.0, -9.0, -9.0, -7.0, -11.0, -11.0, -11.0, -11.0, -13.0, -27.0, -21.0, -17.0, -29.0, -19.0]"
33,2,Dumb,1,26.0,"[0, -0.0, -2.0, -2.0, -2.0, -2.0, -2.0, -0.0, -0.0, -0.0, 2.0, 2.0, 10.0, 10.0, 10.0, 10.0, 10.0, 12.0, 14.0, 12.0, 14.0, 14.0, 16.0, 14.0, 16.0, 30.0, 30.0, 34.0, 36.0, 32.0, 26.0]"
34,1,Exploration,3,-23.0,"[0, 3.0, 5.0, 5.0, 3.0, 3.0, 5.0, 3.0, 3.0, -1.0, -1.0, -1.0, -1.0, -3.0, -5.0, -7.0, -9.0, -7.0, -7.0, -13.0, -11.0, -15.0, -11.0, -5.0, -11.0, -9.0, -11.0, -15.0, -15.0, -13.0, -23.0]"
35,2,Dumb,1,28.0,"[0, -0.0, -2.0, -0.0, 2.0, -0.0, -0.0, -0.0, 4.0, 4.0, 4.0, 4.0, 6.0, 8.0, 10.0, 12.0, 12.0, 10.0, 16.0, 16.0, 20.0, 18.0, 14.0, 14.0, 14.0, 14.0, 18.0, 18.0, 18.0, 26.0, 28.0]"
36,1,Exploration,3,-3.0,"[0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0, -1.0, -3.0, -3.0, -1.0, -1.0, -7.0, -3.0, -3.0, -3.0, -3.0, -3.0, -1.0, -1.0, -3.0, -3.0, -5.0, -3.0]"
37,2,Dumb,1,8.0,"[0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 6.0, 6.0, 10.0, 10.0, 8.0, 6.0, 6.0, 6.0, 8.0, 4.0, 10.0, 6.0, 12.0, 8.0]"
38,1,Exploration,3,1.0,"[0, 3.0, 3.0, 3.0, 3.0, -1.0, -1.0, -3.0, -5.0, -9.0, -13.0, -13.0, -17.0, -19.0, -19.0, -17.0, -17.0, -17.0, -15.0, -15.0, -15.0, -9.0, -11.0, -9.0, -11.0, -9.0, -7.0, -13.0, -7.0, -5.0, 1.0]"
39,2,Dumb,1,18.0,"[0, -0.0, -0.0, -0.0, 4.0, 4.0, 6.0, 8.0, 12.0, 16.0, 16.0, 20.0, 22.0, 22.0, 22.0, 20.0, 20.0, 20.0, 18.0, 18.0, 18.0, 14.0, 14.0, 18.0, 14.0, 12.0, 16.0, 18.0, 12.0, 18.0]"
