,Id_joueur,Strategy,Depth,Max_Score,History
30,1,Exploration,3,44,"[4, 5, 6, 5, 8, 5, 8, 12, 14, 15, 15, 16, 17, 19, 20, 22, 22, 22, 24, 26, 27, 30, 35, 35, 32, 35, 37, 38, 44]"
31,2,Exploration_spatial,3,23,"[3, 4, 7, 8, 11, 12, 11, 9, 9, 15, 13, 15, 14, 15, 17, 17, 19, 21, 22, 23, 21, 19, 19, 22, 23, 26, 22, 23]"
32,1,Exploration,3,11,"[4, 5, 6, 6, 8, 10, 8, 9, 9, 12, 15, 15, 17, 17, 17, 18, 16, 15, 17, 20, 21, 22, 19, 15, 16, 11, 10, 8, 10, 11]"
33,2,Exploration_spatial,3,54,"[3, 4, 7, 8, 7, 10, 11, 13, 14, 14, 13, 14, 15, 17, 20, 22, 25, 26, 26, 27, 27, 31, 37, 38, 45, 48, 52, 56, 54]"
34,1,Exploration,3,43,"[4, 5, 6, 6, 6, 8, 9, 10, 11, 13, 16, 14, 14, 14, 10, 11, 13, 12, 14, 15, 21, 26, 31, 35, 38, 39, 44, 45, 44, 43]"
35,2,Exploration_spatial,3,23,"[3, 4, 6, 9, 10, 9, 10, 11, 13, 12, 14, 18, 19, 25, 26, 27, 29, 32, 33, 31, 29, 25, 23, 20, 22, 19, 20, 19, 21, 23]"
36,1,Exploration,3,20,"[4, 5, 6, 6, 8, 8, 10, 13, 14, 15, 16, 19, 18, 17, 18, 16, 14, 15, 16, 17, 16, 17, 16, 16, 15, 16, 19, 21, 20]"
37,2,Exploration_spatial,3,45,"[3, 4, 7, 8, 10, 9, 9, 9, 9, 10, 11, 12, 15, 16, 20, 24, 26, 27, 27, 32, 33, 35, 39, 43, 43, 42, 40, 45]"
38,1,Exploration,3,40,"[4, 5, 6, 7, 7, 9, 12, 12, 14, 15, 17, 16, 15, 16, 15, 19, 21, 25, 23, 22, 25, 22, 21, 24, 28, 27, 29, 36, 38, 40]"
39,2,Exploration_spatial,3,25,"[3, 4, 5, 8, 8, 9, 9, 11, 9, 10, 12, 17, 19, 22, 20, 19, 18, 19, 24, 25, 27, 30, 30, 29, 30, 30, 30, 26, 29, 25]"
40,1,Exploration,3,52,"[4, 5, 6, 5, 7, 10, 8, 13, 12, 11, 12, 11, 11, 12, 15, 16, 20, 21, 19, 20, 26, 31, 34, 37, 39, 36, 37, 42, 48, 52]"
41,2,Exploration_spatial,3,14,"[3, 4, 7, 8, 8, 11, 11, 10, 13, 14, 17, 19, 20, 21, 20, 22, 19, 24, 25, 25, 21, 19, 17, 16, 22, 23, 22, 19, 15, 14]"
42,1,Exploration,3,33,"[4, 5, 6, 5, 6, 7, 8, 10, 10, 12, 13, 14, 14, 13, 13, 11, 10, 13, 15, 17, 21, 23, 22, 21, 28, 33, 34, 31, 30, 33]"
43,2,Exploration_spatial,3,38,"[3, 4, 7, 8, 9, 11, 12, 12, 14, 15, 16, 17, 20, 21, 25, 29, 29, 30, 28, 28, 26, 29, 33, 32, 27, 27, 29, 34, 37, 38]"
44,1,Exploration,3,19,"[4, 5, 6, 7, 8, 9, 10, 12, 12, 13, 15, 18, 18, 18, 17, 16, 15, 16, 17, 18, 22, 19]"
45,2,Exploration_spatial,3,30,"[3, 4, 5, 7, 9, 9, 9, 12, 11, 12, 16, 13, 14, 17, 21, 23, 24, 25, 26, 27, 29, 30]"
46,1,Exploration,3,15,"[4, 5, 6, 5, 7, 7, 8, 9, 10, 12, 11, 13, 13, 14, 14, 17, 17, 17, 19, 21, 25, 25, 20, 21, 24, 23, 23, 18, 13, 15]"
47,2,Exploration_spatial,3,52,"[3, 4, 7, 8, 10, 12, 12, 13, 13, 16, 16, 18, 19, 22, 21, 24, 24, 24, 24, 25, 23, 30, 31, 33, 33, 35, 43, 50, 51, 52]"
48,1,Exploration,3,22,"[4, 5, 6, 6, 8, 10, 11, 12, 13, 11, 12, 12, 13, 14, 15, 15, 13, 18, 20, 23, 23, 22, 18, 20, 23, 21, 22, 21, 22]"
49,2,Exploration_spatial,3,41,"[3, 4, 7, 8, 7, 7, 8, 9, 13, 14, 16, 18, 18, 22, 22, 26, 27, 26, 24, 25, 27, 32, 36, 33, 36, 36, 39, 40, 41]"
50,1,Exploration,3,29,"[4, 5, 6, 5, 6, 8, 10, 11, 13, 11, 13, 14, 13, 14, 14, 17, 19, 18, 20, 20, 24, 27, 23, 26, 28, 28, 27, 30, 26, 29]"
51,2,Exploration_spatial,3,37,"[3, 4, 7, 9, 10, 9, 9, 10, 13, 14, 16, 18, 20, 23, 24, 21, 24, 23, 27, 26, 23, 31, 28, 30, 31, 33, 33, 37, 38, 37]"
52,1,Exploration,3,15,"[4, 5, 6, 7, 8, 9, 10, 14, 13, 12, 14, 13, 12, 12, 10, 11, 10, 11, 14, 16, 14, 17, 15, 13, 11, 12, 19, 19, 16, 15]"
53,2,Exploration_spatial,3,50,"[3, 4, 6, 6, 9, 9, 9, 10, 14, 13, 16, 18, 23, 25, 28, 29, 31, 32, 30, 33, 33, 36, 39, 45, 45, 45, 42, 46, 50]"
54,1,Exploration,3,24,"[4, 5, 6, 7, 11, 12, 14, 15, 15, 14, 14, 15, 15, 12, 13, 13, 14, 15, 18, 14, 13, 12, 9, 14, 12, 16, 19, 22, 19, 24]"
55,2,Exploration_spatial,3,42,"[3, 4, 5, 6, 5, 5, 5, 8, 10, 12, 14, 15, 20, 22, 25, 24, 25, 26, 30, 37, 39, 41, 43, 42, 43, 42, 44, 43, 45, 42]"
56,1,Exploration,3,49,"[4, 5, 6, 7, 8, 9, 9, 11, 9, 10, 12, 13, 13, 15, 18, 23, 22, 22, 28, 30, 32, 36, 37, 38, 40, 43, 45, 46, 46, 49]"
57,2,Exploration_spatial,3,20,"[3, 4, 5, 8, 8, 9, 10, 13, 16, 16, 15, 17, 18, 18, 17, 17, 19, 20, 15, 16, 20, 13, 15, 17, 15, 15, 14, 19, 18, 20]"
58,1,Exploration,3,32,"[4, 5, 6, 6, 9, 10, 12, 11, 12, 12, 13, 11, 13, 15, 18, 21, 23, 25, 24, 27, 31, 34, 31, 32, 32, 30, 30, 30, 34, 32]"
59,2,Exploration_spatial,3,33,"[3, 4, 6, 7, 7, 8, 9, 12, 13, 14, 18, 18, 20, 18, 17, 17, 17, 21, 19, 18, 16, 20, 22, 23, 26, 28, 30, 32, 32, 33]"
60,1,Exploration,3,19,"[4, 5, 6, 6, 8, 9, 11, 12, 14, 15, 14, 17, 17, 13, 15, 16, 16, 14, 10, 9, 10, 8, 9, 8, 11, 14, 13, 13, 19, 19]"
61,2,Exploration_spatial,3,47,"[3, 4, 7, 7, 9, 8, 8, 9, 9, 14, 13, 16, 20, 20, 20, 23, 26, 32, 35, 38, 41, 41, 46, 46, 45, 46, 50, 48, 46, 47]"
62,1,Exploration,3,15,"[4, 5, 6, 5, 7, 6, 6, 6, 8, 7, 10, 14, 17, 18, 20, 21, 20, 19, 19, 20, 24, 20, 17, 20, 17, 18, 19, 16, 15]"
63,2,Exploration_spatial,3,54,"[3, 4, 7, 8, 11, 12, 14, 15, 19, 18, 17, 15, 14, 15, 15, 20, 22, 24, 25, 25, 28, 36, 35, 38, 39, 41, 44, 47, 54]"
64,1,Exploration,3,30,"[4, 5, 6, 5, 6, 8, 9, 9, 11, 14, 13, 14, 14, 15, 13, 15, 16, 15, 16, 21, 18, 19, 21, 20, 28, 32, 30, 33, 32, 30]"
65,2,Exploration_spatial,3,40,"[3, 4, 7, 9, 10, 10, 12, 12, 12, 15, 16, 16, 18, 21, 22, 23, 28, 26, 29, 28, 30, 31, 35, 33, 30, 30, 29, 31, 37, 40]"
66,1,Exploration,3,26,"[4, 5, 6, 6, 8, 8, 9, 14, 14, 12, 15, 13, 14, 15, 15, 15, 14, 13, 15, 14, 17, 12, 10, 13, 17, 20, 21, 17, 19, 26]"
67,2,Exploration_spatial,3,44,"[3, 4, 7, 7, 9, 10, 10, 9, 13, 13, 17, 16, 17, 21, 25, 28, 29, 31, 30, 31, 38, 42, 42, 40, 39, 40, 43, 44, 47, 44]"
68,1,Exploration,3,31,"[4, 5, 6, 6, 8, 9, 10, 10, 11, 10, 9, 8, 7, 9, 12, 10, 8, 9, 11, 11, 14, 15, 17, 20, 17, 19, 22, 25, 24, 31]"
69,2,Exploration_spatial,3,35,"[3, 4, 6, 7, 7, 8, 11, 11, 14, 17, 22, 25, 24, 24, 26, 31, 33, 32, 33, 34, 33, 37, 37, 39, 39, 38, 38, 38, 41, 35]"
70,1,Exploration,3,48,"[4, 5, 6, 6, 8, 11, 13, 13, 16, 16, 19, 18, 19, 21, 19, 21, 22, 23, 28, 27, 29, 33, 37, 36, 38, 39, 42, 44, 48, 48]"
71,2,Exploration_spatial,3,16,"[3, 4, 7, 7, 7, 6, 7, 8, 8, 11, 10, 14, 12, 15, 17, 19, 18, 19, 21, 19, 19, 16, 18, 17, 20, 21, 18, 17, 16]"
72,1,Exploration,3,12,"[4, 5, 6, 6, 9, 11, 12]"
73,2,Exploration_spatial,3,7,"[3, 4, 6, 7, 6, 6, 7]"
74,1,Exploration,3,26,"[4, 5, 6, 5, 6, 8, 9, 11, 10, 12, 11, 11, 13, 14, 15, 16, 14, 11, 13, 18, 24, 23, 27, 28, 28, 24, 23, 24, 23, 26]"
75,2,Exploration_spatial,3,39,"[3, 4, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19, 20, 20, 20, 26, 30, 32, 30, 27, 26, 26, 24, 27, 33, 36, 37, 39, 41, 39]"
76,1,Exploration,3,58,"[4, 5, 6, 5, 7, 9, 10, 11, 12, 13, 17, 15, 16, 18, 20, 23, 24, 27, 30, 31, 27, 31, 31, 34, 38, 44, 46, 50, 55, 58]"
77,2,Exploration_spatial,3,7,"[3, 4, 7, 8, 8, 8, 10, 10, 12, 12, 13, 15, 15, 15, 16, 14, 16, 14, 13, 21, 20, 24, 22, 19, 17, 13, 14, 11, 9, 7]"
78,1,Exploration,3,34,"[4, 5, 6, 5, 8, 5, 8, 12, 13, 15, 17, 19, 21, 18, 23, 22, 23, 25, 27, 29, 29, 25, 27, 30, 31, 30, 32, 34, 31, 34]"
79,2,Exploration_spatial,3,33,"[3, 4, 7, 8, 11, 12, 11, 9, 10, 10, 12, 11, 14, 15, 14, 18, 17, 16, 16, 17, 23, 27, 24, 23, 26, 28, 27, 31, 34, 33]"
80,1,Exploration,3,26,"[4, 5, 6, 5, 7, 8, 11, 13, 14, 16, 13, 18, 20, 21, 21, 21, 20, 18, 18, 16, 19, 19, 21, 22, 22, 24, 24, 26, 27, 26]"
81,2,Exploration_spatial,3,44,"[3, 4, 7, 8, 9, 9, 8, 8, 9, 13, 15, 12, 12, 13, 15, 18, 22, 24, 29, 30, 33, 31, 32, 34, 33, 36, 36, 36, 39, 44]"
82,1,Exploration,3,37,"[4, 5, 6, 6, 7, 10, 12, 13, 13, 17, 20, 24, 22, 25, 27, 29, 28, 29, 31, 31, 32, 32, 33, 35, 38, 36, 37, 38, 37]"
83,2,Exploration_spatial,3,25,"[3, 4, 6, 7, 8, 7, 7, 9, 10, 10, 7, 9, 10, 9, 8, 11, 11, 12, 14, 14, 17, 19, 19, 18, 20, 22, 22, 25]"
84,1,Exploration,3,18,"[4, 5, 6, 7, 8, 9, 10, 12, 13, 13, 15, 16, 14, 15, 14, 15, 16, 17, 17, 19, 21, 23, 21, 19, 22, 20, 15, 17, 16, 18]"
85,2,Exploration_spatial,3,49,"[3, 4, 5, 7, 9, 9, 10, 9, 11, 12, 12, 16, 18, 20, 23, 23, 25, 27, 26, 27, 30, 30, 36, 34, 38, 43, 44, 49, 47, 49]"
86,1,Exploration,3,27,"[4, 5, 6, 7, 8, 9, 9, 9, 9, 12, 12, 11, 14, 18, 19, 20, 23, 27, 27]"
87,2,Exploration_spatial,3,20,"[3, 4, 6, 6, 7, 10, 13, 13, 14, 17, 19, 18, 17, 15, 20, 18, 18, 16, 20]"
88,1,Exploration,3,42,"[4, 5, 6, 5, 6, 8, 10, 13, 14, 16, 15, 14, 16, 13, 15, 13, 15, 18, 22, 28, 31, 34, 34, 33, 34, 34, 36, 39, 42, 42]"
89,2,Exploration_spatial,3,23,"[3, 4, 7, 9, 10, 9, 9, 8, 9, 12, 14, 16, 20, 20, 23, 27, 24, 24, 21, 19, 17, 18, 21, 20, 23, 26, 25, 24, 22, 23]"
90,1,Exploration,3,40,"[4, 5, 6, 7, 7, 8, 9, 11, 13, 15, 16, 19, 22, 25, 25, 27, 26, 25, 30, 28, 26, 27, 29, 29, 33, 31, 36, 35, 38, 40]"
91,2,Exploration_spatial,3,25,"[3, 4, 6, 7, 10, 10, 11, 10, 11, 11, 14, 12, 10, 10, 12, 13, 15, 17, 18, 21, 22, 24, 26, 24, 26, 27, 30, 27, 28, 25]"
92,1,Exploration,3,19,"[4, 5, 6, 7, 9, 7, 9, 10, 10, 14, 15, 15, 18, 18, 19, 19, 19, 13, 16, 15, 15, 15, 11, 15, 15, 16, 15, 17, 17, 19]"
93,2,Exploration_spatial,3,54,"[3, 4, 6, 6, 9, 10, 11, 14, 14, 12, 15, 14, 15, 15, 17, 19, 28, 29, 30, 33, 34, 41, 42, 40, 40, 46, 44, 47, 47, 54]"
94,1,Exploration,3,28,"[4, 5, 6, 6, 8, 9, 11, 13, 11, 12, 14, 12, 13, 16, 17, 22, 19, 15, 14, 14, 15, 14, 13, 16, 15, 20, 28, 26, 25, 28]"
95,2,Exploration_spatial,3,37,"[3, 4, 7, 8, 7, 8, 8, 11, 12, 13, 17, 20, 19, 18, 18, 19, 25, 28, 31, 34, 35, 37, 39, 42, 41, 37, 34, 38, 39, 37]"
96,1,Exploration,3,44,"[4, 5, 6, 6, 8, 8, 9, 9, 11, 14, 14, 16, 18, 20, 21, 21, 23, 26, 27, 26, 30, 28, 32, 30, 31, 34, 35, 41, 43, 44]"
97,2,Exploration_spatial,3,22,"[3, 4, 7, 8, 9, 11, 11, 12, 13, 12, 14, 13, 13, 14, 16, 17, 18, 18, 19, 21, 22, 21, 24, 24, 26, 26, 26, 25, 24, 22]"
98,1,Exploration,3,22,"[4, 5, 6, 6, 6, 8, 9, 11, 9, 11, 9, 13, 13, 14, 17, 16, 15, 16, 16, 21, 18, 21, 23, 21, 21, 17, 20, 21, 22, 22]"
99,2,Exploration_spatial,3,43,"[3, 4, 6, 9, 10, 9, 10, 13, 15, 18, 18, 17, 18, 19, 20, 23, 27, 27, 27, 28, 31, 28, 33, 34, 41, 42, 39, 41, 46, 43]"
