,Id_joueur,Strategy,Depth,Max_Score,History
11,2,Exploration_spatial,4,30,"[3, 4, 5, 7, 7, 8, 7, 8, 8, 9, 10, 12, 15, 16, 17, 17, 22, 20, 23, 22, 22, 25, 22, 21, 24, 25, 27, 29, 30, 30]"
12,1,Exploration,4,44,"[4, 5, 6, 7, 7, 10, 9, 12, 14, 15, 17, 20, 22, 23, 23, 24, 27, 29, 25, 27, 30, 34, 34, 37, 36, 38, 42, 41, 43, 44]"
13,2,Exploration_spatial,4,22,"[3, 4, 6, 8, 9, 9, 10, 11, 12, 10, 10, 9, 9, 14, 12, 13, 12, 17, 22, 19, 17, 17, 18, 20, 19, 21, 19, 20, 20, 22]"
14,1,Exploration,4,31,"[4, 5, 6, 7, 8, 11, 10, 13, 13, 12, 14, 11, 10, 10, 11, 10, 11, 14, 13, 12, 13, 15, 14, 18, 14, 19, 23, 31, 31, 31]"
15,2,Exploration_spatial,4,34,"[3, 4, 6, 7, 7, 9, 9, 9, 12, 15, 18, 20, 23, 24, 26, 27, 28, 29, 32, 34, 35, 38, 37, 40, 42, 39, 37, 33, 34, 34]"
16,1,Exploration,4,24,"[4, 5, 6, 6, 8, 9, 8, 10, 12, 15, 13, 16, 16, 17, 17, 18, 18, 18, 22, 23, 22, 22, 21, 16, 19, 15, 21, 22, 20, 24]"
17,2,Exploration_spatial,4,46,"[3, 4, 6, 8, 9, 11, 12, 11, 14, 15, 15, 14, 15, 17, 18, 21, 24, 23, 24, 26, 29, 31, 38, 39, 41, 42, 39, 42, 43, 46]"
18,1,Exploration,4,39,"[4, 5, 6, 7, 8, 10, 11, 14, 15, 18, 15, 16, 16, 15, 18, 19, 20, 20, 23, 28, 34, 36, 38, 39, 40, 42, 43, 44, 43, 39]"
19,2,Exploration_spatial,4,29,"[3, 4, 5, 6, 8, 8, 11, 8, 8, 11, 12, 14, 18, 19, 18, 18, 21, 24, 21, 18, 13, 14, 16, 14, 16, 15, 16, 19, 26, 29]"
20,1,Exploration,4,44,"[4, 5, 6, 6, 8, 10, 11, 13, 15, 16, 16, 18, 21, 22, 18, 19, 18, 20, 25, 23, 24, 24, 25, 27, 30, 35, 36, 36, 41, 44]"
21,2,Exploration_spatial,4,24,"[3, 4, 6, 8, 8, 9, 8, 8, 8, 10, 11, 13, 10, 16, 17, 21, 21, 21, 21, 25, 27, 27, 28, 29, 25, 26, 25, 25, 25, 24]"
22,1,Exploration,4,26,"[4, 5, 6, 7, 7, 10, 10, 11, 13, 14, 16, 13, 14, 14, 18, 18, 25, 29, 31, 31, 28, 29, 27, 27, 23, 24, 23, 23, 24, 26]"
23,2,Exploration_spatial,4,44,"[3, 4, 6, 7, 8, 9, 9, 10, 12, 11, 16, 17, 19, 20, 21, 19, 14, 16, 14, 18, 19, 23, 26, 32, 32, 35, 37, 44, 40, 44]"
24,1,Exploration,4,15,"[4, 5, 6, 6, 8, 9, 10, 11, 12, 11, 10, 8, 12, 13, 10, 8, 8, 11, 11, 16, 16, 14, 13, 13, 15, 12, 11, 11, 15, 15]"
25,2,Exploration_spatial,4,50,"[3, 4, 6, 7, 9, 8, 9, 10, 14, 18, 22, 22, 21, 24, 28, 30, 34, 31, 32, 30, 34, 39, 39, 40, 45, 47, 50, 51, 51, 50]"
26,1,Exploration,4,14,"[4, 5, 6, 6, 7, 10, 11, 13, 14]"
27,2,Exploration_spatial,4,9,"[3, 4, 6, 9, 8, 7, 8, 8, 9]"
28,1,Exploration,4,24,"[4, 5, 6, 5, 6, 8, 10, 11, 13, 15, 12, 12, 15, 16, 19, 23, 20, 16, 18, 24, 27, 25, 24, 24, 26, 23, 25, 25, 25, 24]"
29,2,Exploration_spatial,4,41,"[3, 4, 7, 9, 10, 9, 9, 10, 10, 14, 17, 17, 20, 17, 19, 21, 26, 28, 26, 23, 25, 29, 32, 33, 33, 35, 37, 41, 41]"
30,1,Exploration,4,18,"[4, 5, 6, 8, 8, 8, 9, 10, 16, 15, 13, 12, 12, 12, 14, 16, 17, 13, 14, 16, 16, 15, 14, 15, 16, 14, 15, 15, 15, 18]"
31,2,Exploration_spatial,4,50,"[3, 4, 5, 6, 9, 11, 10, 11, 9, 13, 18, 18, 20, 21, 22, 22, 29, 31, 32, 33, 34, 37, 39, 42, 43, 44, 46, 47, 50]"
32,1,Exploration,4,16,"[4, 5, 6, 6, 7, 10, 11, 13, 14, 15, 16]"
33,2,Exploration_spatial,4,11,"[3, 4, 6, 9, 8, 7, 8, 8, 9, 10, 11]"
34,1,Exploration,4,38,"[4, 5, 6, 6, 7, 8, 8, 11, 14, 18, 19, 20, 17, 18, 17, 20, 20, 18, 18, 19, 21, 23, 22, 22, 26, 27, 29, 35, 38, 38]"
35,2,Exploration_spatial,4,30,"[3, 4, 6, 7, 9, 11, 11, 10, 9, 7, 8, 13, 15, 20, 19, 21, 25, 25, 26, 26, 27, 29, 31, 32, 29, 32, 32, 26, 26, 30]"
36,1,Exploration,4,25,"[4, 5, 6, 5, 6, 7, 10, 11, 12, 13, 13, 14, 12, 17, 16, 16, 16, 16, 14, 11, 12, 14, 15, 19, 22, 21, 24, 23, 24, 25]"
37,2,Exploration_spatial,4,43,"[3, 4, 7, 8, 10, 11, 10, 10, 11, 13, 14, 19, 19, 20, 23, 24, 25, 28, 33, 35, 35, 39, 37, 35, 36, 36, 39, 38, 44, 43]"
38,1,Exploration,4,17,"[4, 5, 6, 6, 8, 8, 8, 11, 11, 13, 17, 16, 18, 18, 20, 21, 22, 20, 19, 20, 18, 14, 16, 18, 19, 19, 16, 16, 17]"
39,2,Exploration_spatial,4,47,"[3, 4, 6, 7, 9, 11, 11, 12, 12, 12, 14, 16, 15, 16, 16, 16, 21, 25, 25, 29, 35, 38, 36, 35, 38, 42, 46, 47, 47]"
